generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774150502-7SPVIjuDjEqNa6P13Lu9,2026-03-22 03:35:01.848,0.000235,,,0,0,1196,93,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1647,495,,tgasistant_claude
gen-1774150463-OcLmNGFBOziWafG17SEE,2026-03-22 03:34:22.871,0.003475,,-0.000482,0,0,3967,6328,4098,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,37541,28094,,tgasistant_claude
gen-1774150460-5P0nBtOdWzINghtmXOem,2026-03-22 03:34:20.067,0.000203,,,0,0,1059,74,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1531,560,,tgasistant_claude
gen-1774150443-bzKnn1ttX3VhBwDRBX6g,2026-03-22 03:34:03.562,0.001801,,-0.000483,0,0,4007,2968,1225,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15307,7302,,tgasistant_claude
gen-1774150441-fJdmsFEKSKcvgJStT0wc,2026-03-22 03:34:00.814,0.000241,,,0,0,1220,98,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1571,568,,tgasistant_claude
gen-1774150424-57lRcu2SADF0pc3TNZ1q,2026-03-22 03:33:44.258,0.001575,,-0.000482,0,0,3734,2623,984,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13512,7384,,tgasistant_claude
gen-1774150423-RYyLhMC8FMiNGnjtTSRN,2026-03-22 03:33:43.980,0.001663,,-0.000022,0,0,3622,1922,744,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10480,5066,,tgasistant_claude
gen-1774150414-9QuZe0OvKIc6Ec7jG2sL,2026-03-22 03:33:34.086,0.001359,,-0.000022,0,0,3454,1381,970,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9383,7843,,tgasistant_claude
gen-1774150411-u5FPI4N6HJNNlcwulwOj,2026-03-22 03:33:31.876,0.000406,,,0,0,2221,123,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1833,362,,tgasistant_claude
gen-1774150376-0TihQfNpzoH3Azy19uXj,2026-03-22 03:32:56.852,0.004196,,-0.000022,0,0,5349,6298,1696,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33952,13831,,tgasistant_claude
gen-1774150374-iFAxZMonyop5AtCUK2Mc,2026-03-22 03:32:54.253,0.000712,,,0,0,4224,131,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2311,605,,tgasistant_claude
gen-1774150360-0YdKz8h526KKzMCF7844,2026-03-22 03:32:40.730,0.001983,,-0.000498,0,0,4452,3182,1053,3321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12547,6546,,tgasistant_claude
gen-1774150352-XdIEf1aW1HcZHigDRWff,2026-03-22 03:32:32.094,0.002052,,-0.000022,0,0,4080,2518,1354,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10732,7157,,tgasistant_claude
gen-1774150334-RCf7wZrIAK5a9JYH2zyz,2026-03-22 03:32:14.471,0.001719,,-0.000498,0,0,4037,2821,1317,3321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16063,10324,,tgasistant_claude
gen-1774150334-gX3loF3JIeu9lY00SVX4,2026-03-22 03:32:14.051,0.003059,,-0.000483,0,0,4752,5185,1618,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,25595,11004,,tgasistant_claude
gen-1774150331-xk3nVnN8PYlI6uCufm4c,2026-03-22 03:32:11.693,0.000203,,,0,0,989,92,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1599,543,,tgasistant_claude
gen-1774150317-KeCWKSbnt5AXFQb8rpNV,2026-03-22 03:31:56.992,0.001473,,-0.000483,0,0,4217,2228,1279,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13466,9672,,tgasistant_claude
gen-1774150316-JjPBTprhkdyRlRWKPxNd,2026-03-22 03:31:56.579,0.000684,,-0.000483,0,0,3917,770,605,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4752,4016,,tgasistant_claude
gen-1774150314-fF7uQkHtRUiP9T8tbpMV,2026-03-22 03:31:54.342,0.000149,,,0,0,739,64,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1523,527,,tgasistant_claude
gen-1774150308-0r0C4E5nh0JwMljGtNWP,2026-03-22 03:31:47.916,0.000801,,-0.000484,0,0,4025,961,356,3230,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5234,2949,,tgasistant_claude
gen-1774150305-F8QtqgPENmKIH9x7Julr,2026-03-22 03:31:44.856,0.000364,,,0,0,1965,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1770,565,,tgasistant_claude
gen-1774150300-P5gwm9ryILHzPicr6hPL,2026-03-22 03:31:40.945,0.000277,,,0,0,278,46,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1717,1561,,tgassistant_gemini
gen-1774150293-OoCwYp8L2ctnIlGwuLZX,2026-03-22 03:31:33.594,0.000267,,,0,0,278,42,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1866,1693,,tgassistant_gemini
gen-1774150288-QslgwqC0rTA0cWdDtq9j,2026-03-22 03:31:28.297,0.000334,,,0,0,278,70,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1864,1581,,tgassistant_gemini
gen-1774150281-ngnffgbMrY88o5MXfSrb,2026-03-22 03:31:21.725,0.002331,,-0.000483,0,0,4284,3915,1505,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21022,10370,,tgasistant_claude
gen-1774150281-FufPQE3pFm81JlmaJhJQ,2026-03-22 03:31:21.402,0.002015,,-0.000484,0,0,3749,3501,1307,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17902,9924,,tgasistant_claude
gen-1774150279-CBgdxJs06NunNQNjVRcl,2026-03-22 03:31:19.320,0.000145,,,0,0,675,73,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1339,547,,tgasistant_claude
gen-1774150268-SSJeynXJyp69gi5N7WEY,2026-03-22 03:31:08.475,0.00146,,-0.000022,0,0,3915,1399,998,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9821,8414,,tgasistant_claude
gen-1774150265-c4rE0DeKtPvpZh6zBPx2,2026-03-22 03:31:04.945,0.000277,,,0,0,1381,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2398,561,,tgasistant_claude
gen-1774150241-M2EsUKJukATVGoFxhyMz,2026-03-22 03:30:41.638,0.002223,,-0.000507,0,0,3878,3911,3167,3384,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20526,17777,,tgasistant_claude
gen-1774150241-cpKjvkH7FugTSHTFDnYQ,2026-03-22 03:30:41.533,0.001438,,-0.000483,0,0,4056,2221,1391,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10710,8214,,tgasistant_claude
gen-1774150241-6C613CApzaZZhEpJo3hK,2026-03-22 03:30:41.476,0.000887,,-0.000483,0,0,3691,1265,716,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6236,4605,,tgasistant_claude
gen-1774150237-zIaNtry6wHszbagUg97y,2026-03-22 03:30:36.889,0.000548,,,0,0,3049,152,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3583,493,,tgasistant_claude
gen-1774150224-CzOKuU9Ud0DzO8Zc0wyO,2026-03-22 03:30:24.849,0.000277,,,0,0,230,58,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1641,1394,,tgassistant_gemini
gen-1774150217-UOPivv4nucSY5wqCKZcV,2026-03-22 03:30:17.815,0.000272,,,0,0,230,56,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1762,1526,,tgassistant_gemini
gen-1774150213-dkD11cczfG5Vz3rMkPoG,2026-03-22 03:30:13.003,0.000289,,,0,0,230,63,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1455,1198,,tgassistant_gemini
gen-1774150194-1sariL6m2qbcFQWrCz7c,2026-03-22 03:29:54.293,0.004392,,-0.000483,0,0,4788,7836,4931,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,40754,31918,,tgasistant_claude
gen-1774150194-gaAnY2nYHLc3l8A9Bovu,2026-03-22 03:29:54.172,0.002814,,-0.000483,0,0,4682,4724,1797,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23274,12414,,tgasistant_claude
gen-1774150190-2If4e34QMoAXGSm81Oe1,2026-03-22 03:29:50.606,0.000459,,,0,0,2548,129,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2404,1071,,tgasistant_claude
gen-1774150160-SFMdSJNo8l1vV07l0069,2026-03-22 03:29:20.117,0.000204,,,0,0,248,23,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1460,1357,,tgassistant_gemini
gen-1774150157-MsZm4tpDxjXAbmnVOfVr,2026-03-22 03:29:17.609,0.003633,,-0.000483,0,0,4701,6353,2331,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31262,15812,,tgasistant_claude
gen-1774150157-VBdPTeMib4TE0JLQsHBQ,2026-03-22 03:29:17.484,0.001857,,-0.000483,0,0,3965,3097,1278,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16223,9910,,tgasistant_claude
gen-1774150154-UC1vggX1V3vYhOsAaatz,2026-03-22 03:29:14.202,0.000174,,,0,0,734,107,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2431,673,,tgasistant_claude
gen-1774150152-KiT9RqCkvBeDRE4BoD9N,2026-03-22 03:29:12.957,0.000206,,,0,0,248,24,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1861,1757,,tgassistant_gemini
gen-1774150147-jCk0MHoGB3K1KCxcDoPe,2026-03-22 03:29:07.889,0.000201,,,0,0,248,22,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1698,1602,,tgassistant_gemini
gen-1774150135-asWeciFNwjpGir1Ks9f1,2026-03-22 03:28:54.881,0.001759,,-0.000483,0,0,3830,2954,2288,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18088,15876,,tgasistant_claude
gen-1774150131-9dVw5SG1nJVULUJZQEXB,2026-03-22 03:28:51.571,0.000375,,,0,0,2057,111,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2223,542,,tgasistant_claude
gen-1774150107-rpuqheSPTp6uhiK7N1dC,2026-03-22 03:28:27.718,0.001454,,-0.000483,0,0,4205,2194,1401,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12496,9781,,tgasistant_claude
gen-1774150107-Jb7ZPbnp0kXliDjB6aWh,2026-03-22 03:28:27.711,0.000859,,-0.000502,0,0,3746,1225,973,3347,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8221,7275,,tgasistant_claude
gen-1774150107-kUStooZ4beYJGOZz5dqQ,2026-03-22 03:28:27.442,0.002822,,-0.000022,0,0,4416,3922,1934,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22319,14291,,tgasistant_claude
gen-1774150104-EMQz27sZnZLs0A37SA3L,2026-03-22 03:28:24.268,0.000354,,,0,0,1892,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2019,596,,tgasistant_claude
gen-1774150073-p1ATBfdO44mT4CTJvofZ,2026-03-22 03:27:53.520,0.003207,,-0.000482,0,0,4509,5576,2350,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,29012,16126,,tgasistant_claude
gen-1774150065-lrawwJPoo6JXXMZ30uSh,2026-03-22 03:27:45.510,0.000267,,,0,0,1393,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,7110,687,,tgasistant_claude
gen-1774150046-qPgbJO4BBlOAO3EmfgMv,2026-03-22 03:27:26.275,0.002919,,-0.000022,0,0,4403,4123,1732,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17638,9376,,tgasistant_claude
gen-1774150043-5LnYrcILESraLVDKW7Tm,2026-03-22 03:27:23.206,0.000201,,,0,0,884,114,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2017,528,,tgasistant_claude
gen-1774150032-rC5LSz5o9JRou7DaTQxK,2026-03-22 03:27:12.414,0.001837,,-0.000022,0,0,4240,2023,984,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9399,6689,,tgasistant_claude
gen-1774150029-X5jBOtJYExLtPF4opQto,2026-03-22 03:27:09.150,0.000316,,,0,0,1557,138,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2086,443,,tgasistant_claude
gen-1774150007-UTjF1HnjLawQAlP8hfqL,2026-03-22 03:26:47.462,0.00204,,-0.000545,0,0,4100,3531,2455,3636,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19624,16585,,tgasistant_claude
gen-1774150007-SrjGKIszM4m0ZHc4BzmN,2026-03-22 03:26:47.239,0.000876,,-0.000483,0,0,4013,1114,793,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6797,5579,,tgasistant_claude
gen-1774150007-eLUUyI1i5ku1k3kc68Ij,2026-03-22 03:26:47.096,0.001343,,-0.000483,0,0,4080,2023,709,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9666,5346,,tgasistant_claude
gen-1774150005-r1nPwOLnxJ1skTtDtcwo,2026-03-22 03:26:45.377,0.0002,,,0,0,966,93,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1056,355,,tgasistant_claude
gen-1774149988-mKMeqezATugS7Ed6cMI3,2026-03-22 03:26:28.954,0.001995,,-0.000483,0,0,3931,3386,1641,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15789,9233,,tgasistant_claude
gen-1774149986-biT51ZwVMgAxMCNRSXJA,2026-03-22 03:26:25.773,0.000352,,,0,0,1929,105,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1930,390,,tgasistant_claude
gen-1774149955-SgW1diBX7klUtD0dOCvb,2026-03-22 03:25:55.350,0.000963,,-0.000499,0,0,3679,1454,884,3332,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8947,6714,,tgasistant_claude
gen-1774149953-Xaav2joMaKbUowxTLdV5,2026-03-22 03:25:53.152,0.003367,,-0.000483,0,0,4553,5880,2508,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31017,18083,,tgasistant_claude
gen-1774149950-ZMa47DirDVwKbHPSSzcJ,2026-03-22 03:25:50.604,0.000202,,,0,0,936,104,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1819,608,,tgasistant_claude
gen-1774149933-Py2yBk09K4woeY7VeKM9,2026-03-22 03:25:33.625,0.002396,,-0.000022,0,0,3913,3272,1760,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15398,10938,,tgasistant_claude
gen-1774149930-hqmLhszuP7Bv0TG6wmPu,2026-03-22 03:25:30.330,0.000325,,,0,0,1741,107,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2006,587,,tgasistant_claude
gen-1774149911-OXcLRdalsqbhOzYqEYWS,2026-03-22 03:25:11.659,0.001836,,-0.000482,0,0,4067,3011,1276,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15962,9490,,tgasistant_claude
gen-1774149911-USXlOFy4z86csNforuLp,2026-03-22 03:25:11.383,0.001048,,-0.000482,0,0,3767,1555,669,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8734,4985,,tgasistant_claude
gen-1774149911-vm9dOGGheRZWSTA0shBa,2026-03-22 03:25:11.254,0.001334,,-0.000482,0,0,3590,2197,1423,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14448,11234,,tgasistant_claude
gen-1774149908-Nk0erc82u4M0QrlQmyLP,2026-03-22 03:25:08.861,0.00017,,,0,0,793,86,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1843,579,,tgasistant_claude
gen-1774149901-up1Qs1F7InPFp7BLxB4P,2026-03-22 03:25:01.048,0.000767,,-0.000483,0,0,3725,1013,670,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6922,5569,,tgasistant_claude
gen-1774149900-rmWb1Zdkrt2P5rrS4pcg,2026-03-22 03:25:00.735,0.000572,,-0.000483,0,0,3649,652,487,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4315,3712,,tgasistant_claude
gen-1774149898-FaMaNUgQNlcLgt3kIc6p,2026-03-22 03:24:58.389,0.000219,,,0,0,1072,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1621,532,,tgasistant_claude
gen-1774149885-DQP8mgMOJVPRLhgWovMN,2026-03-22 03:24:45.256,0.001368,,-0.0005,0,0,3739,2241,1361,3334,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11867,8620,,tgasistant_claude
gen-1774149885-zfcSPafs4rMaR97SxdMp,2026-03-22 03:24:45.130,0.001425,,-0.000022,0,0,3749,1396,709,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7273,4919,,tgasistant_claude
gen-1774149882-RJVdlnJMWJnYYbAN4iaW,2026-03-22 03:24:42.284,0.000296,,,0,0,1578,99,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1782,447,,tgasistant_claude
gen-1774149858-UMrGKWwND0sfOYpX8qHh,2026-03-22 03:24:18.117,0.002927,,-0.000022,0,0,4474,4109,1501,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22255,11860,,tgasistant_claude
gen-1774149855-6iWvtpO6glVJRcNwkpQ9,2026-03-22 03:24:15.074,0.000295,,,0,0,1521,113,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1854,467,,tgasistant_claude
gen-1774149821-xOraZnK728WQ7aU0vDyP,2026-03-22 03:23:41.013,0.002891,,-0.000483,0,0,4771,4841,2549,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,32553,21572,,tgasistant_claude
gen-1774149818-2hBZsWSdSnGlxFdgHqfy,2026-03-22 03:23:38.586,0.000174,,,0,0,798,91,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1505,486,,tgasistant_claude
gen-1774149803-caVWoCLLiICeUcJ8Pg9V,2026-03-22 03:23:23.370,0.000545,,-0.000496,0,0,3599,646,481,3313,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6454,5711,,tgasistant_claude
gen-1774149802-CT8bfnQYPvWgQCnpTdZv,2026-03-22 03:23:22.128,0.001192,,-0.000483,0,0,3706,1870,1410,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15212,12635,,tgasistant_claude
gen-1774149799-r5hVWiwzNtl1rKyLkdAF,2026-03-22 03:23:19.285,0.000176,,,0,0,842,83,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1723,665,,tgasistant_claude
gen-1774149785-yppQNSA3ba2N95P7Hk45,2026-03-22 03:23:05.689,0.001358,,-0.000484,0,0,3905,2123,1159,3227,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12365,7713,,tgasistant_claude
gen-1774149782-4NA0TZp5b6Ksa2WwplUr,2026-03-22 03:23:01.756,0.000323,,,0,0,1674,121,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2389,736,,tgasistant_claude
gen-1774149766-eLqhGX4ZlvtXC5kdCZAg,2026-03-22 03:22:46.672,0.002405,,-0.000022,0,0,5072,2827,1439,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13655,8579,,tgasistant_claude
gen-1774149766-dUTLaPN0hGcSrC48tyG5,2026-03-22 03:22:46.321,0.002009,,-0.000022,0,0,3914,2498,1296,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12315,8483,,tgasistant_claude
gen-1774149764-lty7wj0PLLASeckvujN3,2026-03-22 03:22:44.053,0.000166,,,0,0,932,44,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1175,566,,tgasistant_claude
gen-1774149740-Ors9gp4qAm1qYZXXDkhC,2026-03-22 03:22:19.874,0.00245,,-0.000022,0,0,3937,3370,2116,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22781,17935,,tgasistant_claude
gen-1774149736-WF2kgD2Tiw4MYMxKYbfr,2026-03-22 03:22:16.593,0.00027,,,0,0,1338,116,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2123,428,,tgasistant_claude
gen-1774149702-0Vbb9dPRHsL4OR8ySI93,2026-03-22 03:21:41.596,0.003251,,-0.000022,0,0,4991,4550,3683,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,32221,28502,,tgasistant_claude
gen-1774149697-hZ7YCSq4oPTMMZgV0NKZ,2026-03-22 03:21:37.709,0.000461,,,0,0,2546,133,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2141,620,,tgasistant_claude
gen-1774149672-PNUeOP2ficwA9Ay83rS8,2026-03-22 03:21:11.785,0.003044,,-0.000483,0,0,4666,5189,2873,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23983,16379,,tgasistant_claude
gen-1774149672-fwrCkbcaJmz1xbSvvUeH,2026-03-22 03:21:11.759,0.001314,,-0.000483,0,0,3801,2076,868,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11710,6469,,tgasistant_claude
gen-1774149671-XT9UplXd0BfKCEkapBZW,2026-03-22 03:21:11.408,0.001764,,-0.000483,0,0,4081,2863,1665,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14462,8674,,tgasistant_claude
gen-1774149669-c3xxw8pa5SPqAOh6OTL5,2026-03-22 03:21:09.320,0.000167,,,0,0,896,55,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1106,520,,tgasistant_claude
gen-1774149651-wHVF3z70A4QuxTYVH8e7,2026-03-22 03:20:51.689,0.001889,,-0.000483,0,0,3895,3188,1732,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16252,10948,,tgasistant_claude
gen-1774149648-imS8Y9Zo4EnHVp5QoXZH,2026-03-22 03:20:48.579,0.00038,,,0,0,2129,102,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2009,589,,tgasistant_claude
gen-1774149619-V2hYY68SCjhiYVYnbhDa,2026-03-22 03:20:19.647,0.003946,,-0.000483,0,0,5272,6750,2014,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,26840,11081,,tgasistant_claude
gen-1774149613-fqAGTP0S22Ek2O2Yx5Nx,2026-03-22 03:20:13.284,0.000728,,,0,0,4238,154,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5375,651,,tgasistant_claude
gen-1774149591-vMXsLvAvJo5LzpX1VnVq,2026-03-22 03:19:51.266,0.002583,,-0.000495,0,0,4907,4195,1374,3304,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19844,8641,,tgasistant_claude
gen-1774149590-GEyCcel43WH6DtaWFhQY,2026-03-22 03:19:50.307,0.001654,,-0.000483,0,0,4052,2655,1094,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12675,6863,,tgasistant_claude
gen-1774149589-2eDwPPrJT5dH20ebR0SS,2026-03-22 03:19:49.894,0.001642,,-0.000476,0,0,3733,2743,1680,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18213,14290,,tgasistant_claude
gen-1774149573-BXamSihj7UmLLFIoCgkR,2026-03-22 03:19:32.863,0.000832,,-0.000476,0,0,3595,1180,747,3174,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5615,4550,,tgasistant_claude
gen-1774149572-Ly1Zh10mQC2toxD1k27g,2026-03-22 03:19:32.739,0.001892,,-0.000495,0,0,4092,3139,1420,3304,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16901,10448,,tgasistant_claude
gen-1774149572-N3zV1oUD4D12z3FS8NSG,2026-03-22 03:19:32.623,0.001735,,-0.000483,0,0,4076,2807,1756,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16314,12413,,tgasistant_claude
gen-1774149570-o9KMgA58VRqin0EVgh8R,2026-03-22 03:19:30.378,0.000184,,,0,0,946,71,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1363,443,,tgasistant_claude
gen-1774149535-o4Ydl9f0uAaJIm9ZwS9N,2026-03-22 03:18:55.163,0.001701,,-0.000022,0,0,3724,1957,828,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11798,6474,,tgasistant_claude
gen-1774149535-5GxGFR8vVkpa8oT1j5h9,2026-03-22 03:18:55.082,0.003269,,-0.000022,0,0,3662,5119,4730,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,33982,33138,,tgasistant_claude
gen-1774149532-eacG7OQG1fDTejpqKSay,2026-03-22 03:18:51.995,0.000311,,,0,0,1514,140,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1803,453,,tgasistant_claude
gen-1774149499-FSTPhnFCmrBPJMuX0vaU,2026-03-22 03:18:19.557,0.003221,,-0.000022,0,0,4546,4668,2566,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,30419,22186,,tgasistant_claude
gen-1774149496-c8gr8NPGOEa49reiFMTw,2026-03-22 03:18:16.630,0.000217,,,0,0,1059,97,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1810,407,,tgasistant_claude
gen-1774149475-ukJgjKK0BaipHhe6fZxE,2026-03-22 03:17:55.016,0.001846,,-0.000022,0,0,3693,2260,1213,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12545,9251,,tgasistant_claude
gen-1774149472-PheDRMiDt56FeczUEecz,2026-03-22 03:17:52.587,0.000178,,,0,0,849,85,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1547,465,,tgasistant_claude
gen-1774149460-HRppsEpYVEsvPkvpoSfQ,2026-03-22 03:17:40.432,0.001942,,-0.000022,0,0,4112,2284,1435,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10489,8169,,tgasistant_claude
gen-1774149457-UJDAko8Mxj13jrCXl7VQ,2026-03-22 03:17:36.903,0.000396,,,0,0,2072,142,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2480,582,,tgasistant_claude
gen-1774149430-G3k3tx60haGMdCVjB3YJ,2026-03-22 03:17:09.853,0.001944,,-0.000483,0,0,3852,3315,1775,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19757,12005,,tgasistant_claude
gen-1774149429-XKEiydQN4piUdPJVERDL,2026-03-22 03:17:09.612,0.002677,,-0.000483,0,0,4375,4572,1886,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,25526,13705,,tgasistant_claude
